AGE,DRIVINGEXPERIENCE,CREDITSCORE,ANNUALMILEAGE,VEHICLEOWNERSHIP,VEHICLEMANUFACTURE,CLAIM
63,20-29y,0.5033082281692959,9000.0,yes,before2015,0
21,0-9y,0.5089922281999854,13000.0,no,before2015,1
29,10-19y,0.5312933981918833,8000.0,yes,before2015,0
33,10-19y,0.2260193423943462,9000.0,no,before2015,1
43,20-29y,0.6833198858703784,12000.0,yes,since2015,0
26,10-19y,0.2837268352335609,13000.0,no,before2015,0
24,0-9y,0.4530919726753057,15000.0,yes,before2015,1
27,0-9y,0.4279735401567581,10000.0,no,before2015,1
18,0-9y,0.5799325036909065,13000.0,yes,before2015,1
36,10-19y,0.4464963868663439,11000.0,no,before2015,0
69,10-19y,0.4916750670245821,11000.0,no,before2015,0
35,10-19y,0.3988065653853319,8000.0,no,before2015,1
60,20-29y,0.4099410441027335,4000.0,yes,before2015,0
73,30+y,0.3818468667605141,9000.0,no,before2015,0
30,0-9y,0.4201886962009328,9000.0,no,since2015,1
70,0-9y,0.4970074849755552,9000.0,yes,before2015,0
37,0-9y,0.6966064948387024,14000.0,no,since2015,0
60,20-29y,0.5668679085048838,14000.0,yes,before2015,0
20,0-9y,0.3784484074982317,17000.0,yes,before2015,1
24,0-9y,0.6121340347986063,13000.0,no,before2015,0
40,20-29y,0.6781610551812627,6000.0,yes,since2015,0
20,0-9y,0.3921555900589169,15000.0,yes,before2015,0
74,10-19y,0.7840683503746512,8000.0,yes,before2015,0
46,20-29y,0.6473229117194416,11000.0,yes,before2015,0
54,20-29y,0.6460072898355432,16000.0,yes,before2015,0
25,0-9y,0.4698879863696998,13000.0,yes,before2015,0
40,20-29y,0.6033954675394301,9000.0,yes,since2015,0
24,0-9y,0.6062851093087311,9000.0,yes,since2015,0
69,20-29y,0.6575798082929756,11000.0,yes,before2015,0
61,0-9y,0.2246179542829269,13000.0,no,before2015,1
21,0-9y,0.3548520408825502,9000.0,no,before2015,1
22,0-9y,0.5542039032649119,11000.0,no,since2015,1
64,20-29y,0.5826768633485728,10000.0,yes,before2015,0
21,0-9y,0.2270452622025005,14000.0,yes,before2015,0
30,10-19y,0.4272432176271041,12000.0,no,before2015,1
29,10-19y,0.615030453397865,9000.0,yes,before2015,0
30,10-19y,0.7889633807472475,8000.0,yes,before2015,0
66,30+y,0.4631299020210217,12000.0,yes,before2015,0
46,20-29y,0.6179059580876206,12000.0,yes,since2015,0
37,0-9y,0.5559935904541665,10000.0,yes,since2015,1
69,30+y,0.72684786771411,10000.0,yes,before2015,0
17,0-9y,0.5952200613739393,14000.0,yes,before2015,1
47,10-19y,0.4749769581771188,12000.0,yes,since2015,0
65,30+y,0.6325632210270822,14000.0,yes,before2015,0
32,10-19y,0.487077886333249,11000.0,yes,before2015,1
73,30+y,0.6792196784305438,14000.0,yes,before2015,0
45,20-29y,0.3685388519924869,12000.0,yes,before2015,0
71,10-19y,0.597930261239771,8000.0,no,since2015,0
26,10-19y,0.3290069975625745,13000.0,yes,before2015,0
35,10-19y,0.5720190012201976,17000.0,yes,before2015,1
23,0-9y,0.4486251557238624,15000.0,no,since2015,0
68,30+y,0.5636668854459116,14000.0,yes,since2015,0
26,10-19y,0.5601355746697445,9000.0,no,before2015,0
21,0-9y,0.5316142276694357,15000.0,yes,since2015,0
43,20-29y,0.5065479620081467,14000.0,yes,since2015,0
63,10-19y,0.4517846632422784,13000.0,no,before2015,0
27,10-19y,0.5667507946435171,13000.0,no,before2015,0
66,10-19y,0.7656532226479698,14000.0,yes,since2015,0
71,30+y,0.6131527816300589,10000.0,yes,before2015,0
27,10-19y,0.520361933319309,11000.0,no,before2015,1
19,0-9y,0.2912171614439346,15000.0,no,since2015,0
34,10-19y,0.6143091187985138,16000.0,yes,before2015,0
67,30+y,0.4929097912257744,14000.0,yes,since2015,0
49,10-19y,0.5905539391443677,7000.0,yes,since2015,1
72,20-29y,0.6287561730711299,7000.0,yes,before2015,0
59,0-9y,0.6036277666982275,8000.0,yes,since2015,0
27,10-19y,0.3715865728965999,11000.0,no,before2015,1
23,0-9y,0.4881438891213016,10000.0,yes,before2015,0
41,10-19y,0.5575721093560834,11000.0,yes,before2015,0
19,0-9y,0.3264579937281718,12000.0,no,before2015,1
34,10-19y,0.4258439631405441,14000.0,yes,before2015,0
49,20-29y,0.7795065148716414,12000.0,yes,before2015,0
32,10-19y,0.4846411600523535,8000.0,yes,before2015,0
74,10-19y,0.7896970696998267,6000.0,yes,since2015,0
21,0-9y,0.2424003611667906,11000.0,yes,before2015,1
30,0-9y,0.1597997577289595,11000.0,yes,before2015,1
40,20-29y,0.578141860005645,11000.0,yes,before2015,0
25,0-9y,0.3891654356598959,13000.0,yes,before2015,0
69,0-9y,0.5495982093884995,12000.0,no,since2015,1
50,20-29y,0.6347520505605626,13000.0,yes,since2015,0
40,20-29y,0.5400961168528494,14000.0,yes,since2015,0
74,20-29y,0.7337520945037399,16000.0,yes,since2015,0
72,0-9y,0.5702930111850311,15000.0,yes,since2015,0
47,10-19y,0.4731626917961498,11000.0,no,since2015,1
47,0-9y,0.4961001371598092,14000.0,yes,since2015,0
18,0-9y,0.3814843303206452,13000.0,yes,before2015,1
38,0-9y,0.5166292248757678,14000.0,yes,since2015,0
28,0-9y,0.53871249386506,13000.0,yes,before2015,0
55,0-9y,0.7465386189361777,9000.0,yes,before2015,1
72,10-19y,0.6971250545224917,13000.0,yes,since2015,0
29,0-9y,0.6510711524615646,10000.0,no,before2015,1
47,20-29y,0.5528164567089305,17000.0,no,before2015,0
47,20-29y,0.7014907761446307,9000.0,yes,before2015,0
63,20-29y,0.5853750508670569,15000.0,yes,before2015,0
32,10-19y,0.5123501239909536,16000.0,yes,before2015,0
45,20-29y,0.496045020174952,7000.0,no,since2015,0
16,0-9y,0.4111577555058825,15000.0,no,before2015,1
71,10-19y,0.5825670543060854,9000.0,yes,before2015,1
38,10-19y,0.6707447711024594,12000.0,yes,before2015,0
21,0-9y,0.5642340865253003,12000.0,yes,before2015,1
18,0-9y,0.4011841772135012,11000.0,yes,before2015,0
38,10-19y,0.4284905011321014,12000.0,no,before2015,0
36,0-9y,0.5054556403740585,14000.0,yes,since2015,0
57,20-29y,0.3806910508101889,14000.0,yes,before2015,1
67,30+y,0.7576248110302851,12000.0,yes,since2015,0
35,10-19y,0.6945963049143813,13000.0,yes,before2015,0
33,10-19y,0.3390782143500865,11000.0,no,before2015,0
39,10-19y,0.6344130362476522,10000.0,no,before2015,1
54,20-29y,0.560313721776477,8000.0,yes,before2015,0
58,20-29y,0.4576822397720842,13000.0,yes,before2015,0
71,20-29y,0.6032711170547711,11000.0,yes,since2015,0
52,20-29y,0.3808724962351173,12000.0,no,before2015,0
68,30+y,0.5101936649397247,10000.0,no,since2015,0
23,0-9y,0.4517428471098496,11000.0,yes,since2015,1
28,10-19y,0.5265349114410769,14000.0,yes,before2015,0
22,0-9y,0.4455332144904101,9000.0,yes,before2015,0
54,20-29y,0.6998495859148368,12000.0,yes,before2015,0
53,20-29y,0.5824975869671862,10000.0,yes,since2015,0
72,0-9y,0.5073403294926696,11000.0,no,before2015,1
66,10-19y,0.5528902169259813,9000.0,yes,before2015,0
29,0-9y,0.4689000702579813,7000.0,yes,before2015,0
32,10-19y,0.3259248427333523,13000.0,no,before2015,0
18,0-9y,0.3763256814265252,16000.0,yes,before2015,0
27,0-9y,0.6428990696502471,10000.0,yes,before2015,1
31,10-19y,0.5581555362878732,10000.0,no,since2015,0
38,0-9y,0.3884420515433392,12000.0,yes,before2015,1
56,0-9y,0.6876975534249411,9000.0,yes,since2015,0
44,0-9y,0.6694023811378864,10000.0,yes,before2015,1
47,20-29y,0.621404881258166,8000.0,yes,since2015,0
16,0-9y,0.3543835237013797,13000.0,yes,before2015,1
56,20-29y,0.3459138353587543,14000.0,no,before2015,0
25,0-9y,0.0608666163116088,12000.0,yes,before2015,1
18,0-9y,0.4125268753132208,16000.0,no,before2015,1
54,20-29y,0.5184003943552707,12000.0,no,before2015,0
36,10-19y,0.5383930458191597,12000.0,yes,before2015,0
61,20-29y,0.7001759547090198,8000.0,no,before2015,0
34,0-9y,0.5410847412243212,14000.0,yes,before2015,1
19,0-9y,0.21872019835535,15000.0,yes,since2015,1
29,10-19y,0.6949487338611865,9000.0,yes,before2015,0
34,10-19y,0.3966075387693641,10000.0,yes,before2015,0
65,30+y,0.5645675373227422,12000.0,yes,before2015,0
54,20-29y,0.478804710369568,9000.0,no,before2015,0
56,0-9y,0.8370332348694886,11000.0,no,since2015,0
47,10-19y,0.5171903559665946,9000.0,yes,before2015,0
73,0-9y,0.4385062570849869,8000.0,yes,since2015,0
34,0-9y,0.417634288834272,10000.0,yes,before2015,0
17,0-9y,0.660212050784453,14000.0,yes,before2015,1
71,30+y,0.5930830824927896,8000.0,yes,before2015,0
69,10-19y,0.6467573927310968,11000.0,yes,since2015,0
61,20-29y,0.5535601281630852,12000.0,yes,before2015,0
36,10-19y,0.4394514155216835,14000.0,no,since2015,1
66,30+y,0.6346912841631321,11000.0,yes,before2015,0
30,10-19y,0.5488353569488432,18000.0,yes,before2015,0
20,0-9y,0.4121428969073713,17000.0,no,before2015,1
35,0-9y,0.6758723453150435,13000.0,yes,before2015,1
74,30+y,0.6438163735226072,5000.0,yes,before2015,0
40,10-19y,0.4242643876306988,9000.0,yes,before2015,1
25,0-9y,0.2469181726215315,12000.0,no,before2015,1
31,0-9y,0.4549298945653736,11000.0,yes,before2015,1
24,0-9y,0.4782850721464217,15000.0,yes,before2015,0
52,20-29y,0.5370148267220706,4000.0,yes,before2015,0
23,0-9y,0.3820569054258049,17000.0,yes,before2015,1
47,20-29y,0.3802025577639479,11000.0,yes,before2015,0
21,0-9y,0.6057513265918287,8000.0,yes,since2015,0
73,20-29y,0.7123218578450321,13000.0,yes,before2015,0
42,20-29y,0.6727438741294436,15000.0,yes,before2015,0
48,0-9y,0.4822812248557766,11000.0,yes,since2015,0
21,0-9y,0.3791073032178336,12000.0,no,since2015,1
33,10-19y,0.7806924095404089,14000.0,yes,before2015,1
47,20-29y,0.7612274339265259,12000.0,yes,since2015,0
59,20-29y,0.6731139341682015,7000.0,yes,since2015,0
41,20-29y,0.6752004195481843,12000.0,no,before2015,0
24,0-9y,0.6503507350622071,13000.0,no,before2015,1
49,20-29y,0.7099480194463043,10000.0,yes,before2015,0
33,10-19y,0.7454201673636555,13000.0,yes,before2015,0
45,20-29y,0.4690905208181935,3000.0,yes,before2015,0
58,20-29y,0.6644962988533755,11000.0,yes,before2015,0
70,30+y,0.4633068402079281,7000.0,yes,since2015,0
62,10-19y,0.6125447655033714,9000.0,yes,since2015,0
44,10-19y,0.5290549281347546,8000.0,yes,since2015,0
46,10-19y,0.4880032225572524,10000.0,yes,before2015,0
68,30+y,0.6038175577620729,8000.0,yes,before2015,0
20,0-9y,0.4522130268699688,18000.0,no,before2015,1
30,10-19y,0.4252055414180356,7000.0,yes,since2015,0
31,10-19y,0.5975154414339057,14000.0,yes,before2015,0
22,0-9y,0.3147603326369699,13000.0,no,before2015,1
29,10-19y,0.4502587002597605,15000.0,no,before2015,1
72,0-9y,0.6868348054365346,15000.0,yes,since2015,0
44,20-29y,0.5487357488819309,6000.0,yes,before2015,0
24,0-9y,0.2597680122744796,12000.0,no,before2015,1
72,30+y,0.4401670910148754,15000.0,yes,before2015,0
71,30+y,0.7149891993960711,8000.0,yes,since2015,0
66,30+y,0.5353479404009623,14000.0,yes,since2015,0
54,20-29y,0.4683824152098721,11000.0,yes,before2015,0
73,20-29y,0.5076387987412974,9000.0,yes,before2015,0
69,20-29y,0.7501966025444267,11000.0,yes,before2015,0
70,0-9y,0.5527414519128124,11000.0,yes,since2015,0
53,20-29y,0.7284303462206944,13000.0,yes,since2015,0
64,20-29y,0.6407637923865829,13000.0,no,before2015,0
33,0-9y,0.4897946292904909,10000.0,yes,since2015,0
25,0-9y,0.4455964170637228,16000.0,no,before2015,1
73,10-19y,0.6221249967775025,7000.0,yes,before2015,0
34,10-19y,0.486139420446418,7000.0,no,before2015,1
61,0-9y,0.6316504723118117,10000.0,yes,before2015,1
21,0-9y,0.3119316929779445,10000.0,yes,before2015,1
60,20-29y,0.7083899009884265,7000.0,yes,since2015,0
25,0-9y,0.4876127080154093,17000.0,yes,before2015,1
50,20-29y,0.4010924768506552,15000.0,yes,before2015,0
69,30+y,0.4093871699095789,14000.0,yes,before2015,0
58,20-29y,0.4873775188543629,9000.0,no,before2015,0
61,20-29y,0.5566161573304335,12000.0,yes,before2015,0
45,20-29y,0.6441043784151556,15000.0,yes,before2015,0
18,0-9y,0.1871101619206013,13000.0,no,before2015,1
57,10-19y,0.3724057566439613,12000.0,yes,before2015,0
17,0-9y,0.47813982139298,14000.0,yes,before2015,1
19,0-9y,0.4279793547975768,14000.0,no,before2015,1
38,10-19y,0.5604666642181956,12000.0,yes,since2015,0
20,0-9y,0.6272576469286919,11000.0,no,before2015,1
39,10-19y,0.4487564566859073,10000.0,yes,before2015,0
38,0-9y,0.6104363791572813,12000.0,yes,before2015,1
50,10-19y,0.6711793098202495,13000.0,yes,before2015,0
28,10-19y,0.4059780291605985,13000.0,yes,before2015,0
45,0-9y,0.4449921214724386,14000.0,no,before2015,1
19,0-9y,0.318362716762062,12000.0,yes,since2015,0
27,10-19y,0.3475484877058563,13000.0,yes,before2015,0
49,20-29y,0.6698449508438887,17000.0,yes,before2015,1
72,30+y,0.5266055787819602,8000.0,yes,before2015,0
28,10-19y,0.6450397790890472,16000.0,yes,since2015,0
65,30+y,0.5284332823896081,18000.0,no,before2015,1
50,20-29y,0.6372144148775452,12000.0,yes,before2015,0
36,10-19y,0.5782449712652297,14000.0,yes,before2015,0
73,20-29y,0.6880561124516055,13000.0,yes,before2015,0
32,10-19y,0.5629828267215552,10000.0,yes,before2015,0
71,10-19y,0.6742701602109986,9000.0,yes,before2015,0
28,10-19y,0.5604130114765153,12000.0,yes,before2015,0
68,30+y,0.7731601636776191,8000.0,yes,before2015,0
19,0-9y,0.3031678648046433,13000.0,yes,before2015,1
53,10-19y,0.6018766889416584,11000.0,yes,before2015,0
71,30+y,0.8001186923709971,12000.0,yes,before2015,0
53,20-29y,0.4300614131323766,15000.0,yes,since2015,0
69,20-29y,0.6070169038473983,11000.0,yes,before2015,0
64,20-29y,0.5564760604506076,13000.0,no,before2015,0
23,0-9y,0.4113308210947536,9000.0,yes,before2015,1
51,10-19y,0.5090772453787626,10000.0,yes,before2015,0
57,10-19y,0.5460212676387369,10000.0,yes,since2015,1
68,0-9y,0.7455090188134991,10000.0,yes,before2015,0
35,10-19y,0.4203287516078414,6000.0,no,before2015,0
23,0-9y,0.6309877833728277,12000.0,no,since2015,1
32,10-19y,0.5928095914482554,7000.0,yes,since2015,0
60,20-29y,0.5659763747070949,10000.0,yes,before2015,0
70,0-9y,0.4495356021038702,8000.0,yes,before2015,0
63,20-29y,0.7582161504203389,11000.0,yes,since2015,0
50,0-9y,0.5761628452185223,8000.0,yes,before2015,0
72,20-29y,0.7172783650284594,13000.0,yes,since2015,0
47,10-19y,0.6965068063635781,15000.0,yes,before2015,0
38,0-9y,0.6128967688651865,9000.0,yes,before2015,1
66,20-29y,0.546778256639701,6000.0,yes,since2015,0
27,10-19y,0.4484752808221274,13000.0,yes,before2015,1
46,0-9y,0.5935068544797836,9000.0,yes,since2015,1
68,10-19y,0.4876462562380029,6000.0,yes,since2015,0
28,10-19y,0.5629288865931877,13000.0,yes,since2015,1
26,10-19y,0.6265712548186319,13000.0,yes,before2015,0
52,0-9y,0.6076229002597461,16000.0,yes,before2015,0
17,0-9y,0.2094641847612867,11000.0,yes,before2015,0
23,0-9y,0.5884194055987398,7000.0,no,before2015,1
62,20-29y,0.6990516504418061,11000.0,yes,before2015,0
51,20-29y,0.6261086476557679,13000.0,yes,since2015,0
73,30+y,0.5335402924435169,12000.0,yes,before2015,0
36,0-9y,0.6166892891021254,13000.0,yes,before2015,0
34,10-19y,0.3740275788282017,12000.0,yes,before2015,0
36,10-19y,0.4220538658043846,15000.0,no,before2015,1
17,0-9y,0.3958447787842891,19000.0,no,before2015,0
46,20-29y,0.1184454426595448,17000.0,no,before2015,0
40,20-29y,0.6613391398483415,12000.0,yes,since2015,0
42,10-19y,0.5883649716073385,14000.0,yes,before2015,0
74,30+y,0.7503572767842781,12000.0,no,before2015,0
38,10-19y,0.7259926462960027,16000.0,no,before2015,0
37,0-9y,0.6213619336621787,13000.0,yes,since2015,0
35,10-19y,0.3383543699264796,14000.0,no,before2015,1
65,10-19y,0.5501440126091397,7000.0,yes,before2015,0
44,10-19y,0.6885787961397686,15000.0,yes,before2015,1
30,10-19y,0.5929634848648806,11000.0,yes,before2015,0
49,0-9y,0.5502550617548964,12000.0,yes,before2015,1
34,10-19y,0.6770907006539743,12000.0,yes,before2015,0
33,10-19y,0.1696797792669734,11000.0,yes,since2015,0
20,0-9y,0.4686229631074164,14000.0,no,before2015,1
16,0-9y,0.3195071006422301,17000.0,no,before2015,1
36,0-9y,0.5833816792751652,11000.0,yes,before2015,0
59,0-9y,0.608213559921036,9000.0,yes,before2015,1
39,0-9y,0.5722153142431586,16000.0,yes,before2015,1
53,20-29y,0.3319360250431987,13000.0,yes,before2015,0
68,30+y,0.6924913175032974,13000.0,yes,since2015,0
73,20-29y,0.6170012583777524,10000.0,yes,before2015,0
22,0-9y,0.4157487589912337,18000.0,no,before2015,1
30,10-19y,0.64131129293442,13000.0,yes,before2015,0
47,20-29y,0.6065961554873911,11000.0,yes,since2015,0
67,30+y,0.4956615644496181,11000.0,yes,before2015,0
54,20-29y,0.5040570671442238,7000.0,yes,before2015,0
24,0-9y,0.2821505605840015,15000.0,yes,before2015,0
59,20-29y,0.4718619293037006,11000.0,yes,before2015,0
18,0-9y,0.3074631176518368,12000.0,no,before2015,0
36,10-19y,0.4134435842957756,14000.0,no,before2015,0
29,10-19y,0.6341092889482153,13000.0,yes,before2015,0
74,30+y,0.5202980349430921,10000.0,yes,before2015,0
20,0-9y,0.4223828049555804,9000.0,yes,before2015,0
33,0-9y,0.4412263206782428,10000.0,yes,before2015,1
35,10-19y,0.6315436327083316,10000.0,yes,before2015,0
25,0-9y,0.3918635597078393,15000.0,yes,before2015,1
31,10-19y,0.5914525540747789,14000.0,yes,since2015,0
36,10-19y,0.5415955914632157,11000.0,no,before2015,1
71,30+y,0.6663281044841415,11000.0,no,before2015,0
71,30+y,0.6385371846477582,8000.0,yes,before2015,0
70,10-19y,0.6894318277896103,16000.0,yes,since2015,0
42,0-9y,0.5577143114134616,14000.0,yes,since2015,0
59,20-29y,0.5382317966431416,11000.0,yes,since2015,0
49,20-29y,0.5221332912355521,14000.0,yes,before2015,0
35,10-19y,0.584909082765056,15000.0,no,since2015,0
31,10-19y,0.5728456692234719,11000.0,yes,before2015,1
38,10-19y,0.5020129372313837,10000.0,yes,before2015,0
20,0-9y,0.4582732935025532,18000.0,yes,before2015,1
70,10-19y,0.6329454562699235,15000.0,yes,since2015,0
64,20-29y,0.5237618676254929,14000.0,yes,before2015,0
71,30+y,0.6633920115683729,13000.0,yes,before2015,0
17,0-9y,0.2499444729675596,15000.0,yes,before2015,1
37,0-9y,0.4113887944961863,12000.0,no,before2015,1
65,30+y,0.6570964106240255,13000.0,yes,before2015,0
33,10-19y,0.5039487280188402,16000.0,yes,before2015,0
69,30+y,0.6560726354622702,9000.0,yes,before2015,0
53,20-29y,0.6922263720357502,13000.0,yes,before2015,0
27,10-19y,0.4634524846726996,15000.0,no,since2015,0
33,0-9y,0.6314107090924993,13000.0,yes,since2015,0
19,0-9y,0.5891162336172651,13000.0,yes,before2015,0
53,20-29y,0.6022376455105858,13000.0,no,before2015,0
28,0-9y,0.4366559332018472,13000.0,no,before2015,1
59,10-19y,0.3798229504651137,10000.0,yes,before2015,0
32,10-19y,0.6491841156367637,9000.0,yes,before2015,0
30,10-19y,0.5309633691519234,13000.0,yes,since2015,0
25,0-9y,0.370017847681722,10000.0,no,before2015,1
53,0-9y,0.6661184119269805,9000.0,yes,before2015,1
36,10-19y,0.5960649709293704,9000.0,no,before2015,1
60,20-29y,0.8239160079881023,13000.0,yes,since2015,0
45,20-29y,0.8224546624066171,12000.0,no,since2015,0
23,0-9y,0.5035366080346114,14000.0,yes,since2015,0
17,0-9y,0.3842342291965312,9000.0,no,before2015,1
69,10-19y,0.4093866302921833,13000.0,yes,since2015,0
45,0-9y,0.3211324163746242,12000.0,yes,before2015,0
50,0-9y,0.5539060613262209,5000.0,yes,since2015,0
44,10-19y,0.7539682939704174,10000.0,yes,since2015,0
52,20-29y,0.6539628846636596,14000.0,yes,before2015,0
65,10-19y,0.57331559900259,8000.0,yes,before2015,0
59,20-29y,0.654675698485059,12000.0,yes,before2015,0
26,10-19y,0.4294653536972943,12000.0,no,before2015,1
39,10-19y,0.6892867128246558,7000.0,yes,before2015,0
34,0-9y,0.7082885603982803,15000.0,yes,before2015,1
45,20-29y,0.7547893031960374,15000.0,yes,since2015,0
32,10-19y,0.3581739993214865,14000.0,yes,since2015,0
50,20-29y,0.8598921618629106,7000.0,yes,since2015,0
16,0-9y,0.3489948389471766,15000.0,yes,since2015,0
25,0-9y,0.252620867950833,9000.0,yes,before2015,0
31,0-9y,0.5932130010058931,9000.0,yes,before2015,1
22,0-9y,0.3621758273699106,14000.0,no,before2015,0
57,10-19y,0.6917363286705358,9000.0,yes,before2015,0
67,30+y,0.7149178252967803,8000.0,yes,before2015,0
27,10-19y,0.4325483359197449,17000.0,yes,since2015,0
24,0-9y,0.6564208952879778,9000.0,yes,before2015,0
46,20-29y,0.7522696539225138,11000.0,yes,before2015,0
20,0-9y,0.2735775343032223,10000.0,no,before2015,1
52,20-29y,0.5627767675870118,5000.0,yes,since2015,0
65,0-9y,0.6952950986922786,5000.0,yes,before2015,0
48,0-9y,0.3467482556316243,9000.0,yes,before2015,1
50,20-29y,0.4862118529879106,6000.0,yes,since2015,0
19,0-9y,0.2502651952740446,14000.0,no,before2015,1
67,20-29y,0.4993612646695344,7000.0,yes,before2015,0
30,0-9y,0.3712229558963678,13000.0,no,before2015,1
36,10-19y,0.5769913905241298,14000.0,yes,before2015,0
18,0-9y,0.406241340588986,15000.0,no,before2015,1
18,0-9y,0.5432204543230971,14000.0,no,before2015,1
65,0-9y,0.6205866952675222,12000.0,yes,before2015,0
55,20-29y,0.2614768987482765,10000.0,no,before2015,0
66,20-29y,0.6821916921731194,11000.0,yes,since2015,0
68,10-19y,0.6464929639421738,6000.0,yes,before2015,0
22,0-9y,0.1592498162888258,13000.0,yes,before2015,1
64,20-29y,0.6794200245925399,18000.0,yes,since2015,0
39,10-19y,0.5826918254401455,13000.0,yes,since2015,1
73,10-19y,0.7210323866035943,11000.0,yes,since2015,0
41,20-29y,0.4497933664600912,12000.0,yes,before2015,0
68,0-9y,0.5813715888213362,8000.0,yes,before2015,1
16,0-9y,0.6696207773659446,11000.0,yes,before2015,1
30,10-19y,0.5461828207501663,11000.0,no,since2015,0
23,0-9y,0.355725534941864,16000.0,yes,before2015,1
19,0-9y,0.5754886558581285,13000.0,no,before2015,1
